HFWET
91.2498048
91.5716736
91.8935424
92.2154112
92.3763456
92.3763456
92.0544768
91.732608
91.5716736
91.0888704
90.6060672
90.2841984
90.7670016
91.2498048
91.8935424
92.53728
93.0200832
93.341952
93.341952
93.341952
93.341952
93.341952
93.341952
93.1810176
93.0200832
92.8591488
92.8591488
93.0200832
93.1810176
93.341952
93.5028864
93.9856896
94.7903616
95.1122304
95.5950336
96.2387712
96.3997056
96.3997056
96.2387712
95.9169024
95.5950336
95.2731648
95.1122304
94.951296
94.7903616
94.4684928
94.3075584
94.146624
93.9856896
93.9856896
93.8247552
93.6638208
93.5028864
93.341952
93.1810176
93.1810176
93.1810176
93.1810176
93.1810176
93.341952
93.5028864
93.5028864
93.6638208
93.6638208
93.6638208
93.5028864
93.341952
93.341952
93.341952
93.341952
93.341952
93.341952
93.1810176
93.1810176
93.341952
93.5028864
93.5028864
93.6638208
93.8247552
93.8247552
93.8247552
93.6638208
93.5028864
93.341952
93.0200832
92.53728
91.8935424
91.732608
91.0888704
90.2841984
90.123264
89.8013952
89.318592
88.8357888
88.6748544
88.51392
88.3529856
88.3529856
88.3529856
88.3529856
88.3529856
88.3529856
88.51392
88.51392
88.51392
88.51392
88.51392
88.51392
88.6748544
88.6748544
88.51392
88.3529856
88.3529856
88.1920512
88.0311168
87.8701824
87.5483136
87.3873792
87.3873792
87.2264448
87.0655104
87.0655104
87.0655104
86.904576
86.904576
86.904576
86.904576
86.904576
86.904576
86.904576
86.904576
87.0655104
87.2264448
87.709248
88.1920512
88.3529856
88.51392
88.6748544
88.8357888
88.8357888
88.9967232
89.1576576
89.318592
89.4795264
89.6404608
89.8013952
89.9623296
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
90.123264
89.9623296
89.9623296
89.9623296
89.8013952
89.4795264
89.1576576
88.8357888
88.6748544
88.51392
88.3529856
87.8701824
87.5483136
87.2264448
87.0655104
86.5827072
85.9389696
85.7780352
85.4561664
85.1342976
84.6514944
84.3296256
84.0077568
83.8468224
83.685888
83.685888
83.685888
83.685888
83.8468224
83.685888
83.685888
83.5249536
83.0421504
82.7202816
82.2374784
81.5937408
80.9500032
80.1453312
79.3406592
78.3750528
77.5703808
77.4094464
77.248512
77.248512
77.4094464
77.8922496
78.6969216
78.857856
79.0187904
79.0187904
78.857856
78.857856
78.6969216
78.2141184
77.7313152
77.248512
77.0875776
76.9266432
76.7657088
77.0875776
77.7313152
78.857856
79.0187904
78.857856
78.6969216
77.248512
75.8001024
74.3516928
74.1907584
74.1907584
74.3516928
75.4782336
76.9266432
78.857856
79.9843968
81.4328064
82.881216
84.0077568
84.8124288
85.295232
86.2608384
86.904576
87.0655104
87.5483136
88.0311168
88.6748544
89.1576576
89.1576576
88.51392
87.709248
86.2608384
84.49056
80.7890688
77.5703808
74.834496
74.3516928
74.029824
74.029824
74.5126272
75.3172992
76.44384
77.5703808
78.5359872
79.662528
80.7890688
81.5937408
82.2374784
83.2030848
84.0077568
84.49056
83.8468224
83.0421504
82.2374784
82.076544
82.076544
82.2374784
82.7202816
83.2030848
83.685888
84.0077568
84.49056
84.9733632
84.8124288
84.6514944
84.1686912
84.1686912
84.3296256
84.49056
84.8124288
84.8124288
84.3296256
83.8468224
83.2030848
82.2374784
81.271872
80.6281344
80.1453312
79.9843968
79.8234624
79.662528
79.662528
79.9843968
80.4672
80.7890688
81.4328064
82.2374784
83.0421504
83.5249536
83.685888
83.8468224
84.3296256
85.1342976
85.7780352
86.4217728
87.2264448
87.709248
88.1920512
88.51392
89.318592
89.9623296
90.2841984
90.6060672
90.7670016
90.927936
91.2498048
91.5716736
91.732608
92.2154112
92.8591488
93.6638208
94.6294272
95.1122304
95.2731648
95.1122304
94.6294272
94.146624
93.5028864
92.8591488
92.2154112
91.8935424
91.4107392
90.927936
90.4451328
89.318592
87.8701824
87.0655104
86.4217728
85.6171008
85.1342976
84.49056
83.685888
82.5593472
81.271872
79.662528
78.053184
76.6047744
75.3172992
73.3860864
71.1330048
68.39712
63.0862848
57.7754496
52.4646144
47.1537792
43.1304192
39.428928
34.600896
31.382208
28.0025856
24.3010944
19.9558656
15.6106368
11.265408
8.04672
5.3108352
3.218688
1.1265408
0
0
0
